"","fung.dist","td"
"1",0.35926786936662,0
"2",0.371846821672986,0
"3",0.35709659511915,0
"4",0.548066360724431,0
"5",0.545059790103798,0
"6",0.76068650981661,1
"7",0.757795464159899,1
"8",0.719071549035603,1
"9",0.568905478772449,1
"10",0.49712516139949,1
"11",0.770976305231786,1
"12",0.510903081080259,2
"13",0.520574151402727,2
"14",0.55536773921316,2
"15",0.811489265749736,2
"16",0.802883439222418,2
"17",0.696000821449014,2
"18",0.780669621052434,3
"19",0.508430120343342,3
"20",0.57952577049443,3
"21",0.758826091011331,3
"22",0.559290597378049,3
"23",0.546748006406413,3
"24",0.81098507440325,4
"25",0.517904509868645,4
"26",0.555078335990369,4
"27",0.775910709059479,4
"28",0.492219094993352,4
"29",0.551774330356411,4
"30",0.493569050205818,5
"31",0.488187093270816,5
"32",0.446851693780121,5
"33",0.491436724042668,5
"34",0.529043194394787,5
"35",0.822430732049586,5
"36",0.706385755700317,6
"37",0.595484838807941,6
"38",0.720348125946821,6
"39",0.52251591292388,6
"40",0.670928702763157,6
"41",0.727855595769559,6
"42",0.794954926453264,7
"43",0.777368612377631,7
"44",0.675382523375182,7
"45",0.766422083370387,7
"46",0.726532427358921,7
"47",0.754357664175428,7
"48",0.770083888810652,8
"49",0.739032743914365,8
"50",0.790151638090516,8
"51",0.771066443791762,8
"52",0.789777578023732,8
"53",0.788353579140235,8
"54",0.726850517553795,9
"55",0.758944920206604,9
"56",0.779491859669459,9
"57",0.802658851611694,9
"58",0.769069890988742,9
"59",0.808434829356507,9
"60",0.691492356766925,10
"61",0.764860254536915,10
"62",0.801458116281782,10
"63",0.79473717194356,10
"64",0.810342321428601,10
"65",0.814668408060203,10
"66",0.788466844050703,11
"67",0.801840580414893,11
"68",0.792947478692376,11
"69",0.817403072890198,11
"70",0.824915785693438,11
"71",0.802778386092133,11
"72",0.809501263599361,12
"73",0.804725332288314,12
"74",0.81310043247552,12
"75",0.825999514435867,12
"76",0.784276581488859,12
"77",0.779852828487756,12
"78",0.803463435300661,13
"79",0.781463830325121,13
"80",0.804733260946272,13
"81",0.830054599126921,13
"82",0.804709018184719,13
"83",0.801460350654138,13
"84",0.786207184897362,14
"85",0.817364833699106,14
"86",0.795797533867431,14
"87",0.719733474949693,14
"88",0.806712459004838,14
"89",0.804689206592181,14
"90",0.800589996478536,15
"91",0.785800598466633,15
"92",0.80975847871485,15
"93",0.787491607934183,15
"94",0.811928432259121,15
"95",0.744821534634067,15
"96",0.820214081239132,16
"97",0.820652530328213,16
"98",0.816068202109681,16
"99",0.810023584067257,16
"100",0.792955178840269,16
"101",0.830493674090149,16
"102",0.368864291875474,0
"103",0.315675502124871,0
"104",0.608592356806207,0
"105",0.62399322850999,0
"106",0.775943673881972,1
"107",0.757349566617657,1
"108",0.738334325007468,1
"109",0.568485057912094,1
"110",0.453926469045045,1
"111",0.754888651236646,1
"112",0.488410510686788,2
"113",0.459842940486659,2
"114",0.497132073329505,2
"115",0.823001838239505,2
"116",0.818274465335197,2
"117",0.710407036947911,2
"118",0.773729320456519,3
"119",0.516386773816051,3
"120",0.552201929329351,3
"121",0.764614408141684,3
"122",0.476214533975804,3
"123",0.561493099882734,3
"124",0.860694809964745,4
"125",0.508333578181256,4
"126",0.513304774999649,4
"127",0.782192785470466,4
"128",0.463907298587238,4
"129",0.475889195918738,4
"130",0.45125978339281,5
"131",0.49281892498193,5
"132",0.466254884876959,5
"133",0.480787230995752,5
"134",0.52761089421267,5
"135",0.845404922722869,5
"136",0.723715058569191,6
"137",0.628894864649992,6
"138",0.749638603828556,6
"139",0.441381337459968,6
"140",0.676343660739621,6
"141",0.769874877664014,6
"142",0.816809846397077,7
"143",0.794420428964533,7
"144",0.691698770154326,7
"145",0.764342140270098,7
"146",0.71856105008264,7
"147",0.761910423939107,7
"148",0.806178743074317,8
"149",0.748747455819054,8
"150",0.812492802645137,8
"151",0.783096748154202,8
"152",0.812536453208732,8
"153",0.811793515441102,8
"154",0.73323191678623,9
"155",0.776757302572291,9
"156",0.812604284565608,9
"157",0.82557918540762,9
"158",0.7930870457318,9
"159",0.83195083926852,9
"160",0.730789089562359,10
"161",0.794164402898764,10
"162",0.820309608452567,10
"163",0.818677956129164,10
"164",0.820329581527195,10
"165",0.831397416229737,10
"166",0.811892828529765,11
"167",0.811184373322954,11
"168",0.805379085325198,11
"169",0.83836583600111,11
"170",0.822348908796563,11
"171",0.827061271539231,11
"172",0.838650004140554,12
"173",0.823877286660876,12
"174",0.810755864139159,12
"175",0.842604995830384,12
"176",0.803862593410835,12
"177",0.817324193673041,12
"178",0.811122983041467,13
"179",0.786217376610432,13
"180",0.824373803531306,13
"181",0.830207642281527,13
"182",0.82872969632835,13
"183",0.83086919930894,13
"184",0.782136757678692,14
"185",0.833845151743814,14
"186",0.796476864200793,14
"187",0.713758940566952,14
"188",0.839504724744321,14
"189",0.816961636216626,14
"190",0.820703735629325,15
"191",0.798655191391179,15
"192",0.833386230534531,15
"193",0.810529790640624,15
"194",0.828940792083503,15
"195",0.780810575857357,15
"196",0.827957302664422,16
"197",0.828370335668179,16
"198",0.835634352712282,16
"199",0.831933132226577,16
"200",0.836181021356649,16
"201",0.830650815635263,16
"202",0.393645271368912,0
"203",0.592848187175668,0
"204",0.616729279410064,0
"205",0.731962206910665,1
