"","fung.dist","td"
"1",0.555769693075496,0
"2",0.320818543699497,0
"3",0.444249163156656,0
"4",0.321240083283144,0
"5",0.376623031153073,0
"6",0.68213647231365,1
"7",0.787343073191239,1
"8",0.669560950432248,1
"9",0.649023454884091,1
"10",0.74107860623437,1
"11",0.623186827702945,1
"12",0.596141353615629,2
"13",0.58993526133899,2
"14",0.594900058830534,2
"15",0.707277510891798,2
"16",0.618222587243988,2
"17",0.636645579625276,2
"18",0.630713316224709,3
"19",0.666514771913377,3
"20",0.647239201853054,3
"21",0.671230086247763,3
"22",0.702704832825326,3
"23",0.634532958757864,3
"24",0.625989563706191,4
"25",0.664489330909961,4
"26",0.633930237205111,4
"27",0.638179352493527,4
"28",0.667537300380946,4
"29",0.595021431547862,4
"30",0.678684269799993,5
"31",0.648067815946281,5
"32",0.732952425911806,5
"33",0.633454006738105,5
"34",0.637140655636336,5
"35",0.689892520357201,5
"36",0.627985262188612,6
"37",0.701268339923463,6
"38",0.687012433343635,6
"39",0.731653950609866,6
"40",0.693359731131173,6
"41",0.691658372816331,6
"42",0.710962829772279,7
"43",0.71559608259281,7
"44",0.747185278757557,7
"45",0.66258378402362,7
"46",0.712605818985752,7
"47",0.72988596584558,7
"48",0.712809966665526,8
"49",0.670031025453905,8
"50",0.730580164282119,8
"51",0.693160015795677,8
"52",0.73660482970451,8
"53",0.808152933384898,8
"54",0.730144435259836,9
"55",0.709385676092026,9
"56",0.712268458710454,9
"57",0.768459688934079,9
"58",0.724197674627038,9
"59",0.757029045050833,9
"60",0.672717311141575,10
"61",0.711313417273395,10
"62",0.775824789463396,10
"63",0.738946279349841,10
"64",0.706873441933634,10
"65",0.721731316930807,10
"66",0.729747173102954,11
"67",0.7264402786756,11
"68",0.757879168524103,11
"69",0.71829153483589,11
"70",0.730731210683546,11
"71",0.804453160589493,11
"72",0.767962336100712,12
"73",0.797367437828522,12
"74",0.725717677699429,12
"75",0.771215613492371,12
"76",0.764846593118947,12
"77",0.736865465832843,12
"78",0.748564082481276,13
"79",0.801180609553873,13
"80",0.791234856023293,13
"81",0.745940269274113,13
"82",0.779375784009547,13
"83",0.73351952712609,13
"84",0.763958324859876,14
"85",0.790592961647675,14
"86",0.775515374495566,14
"87",0.789803681182243,14
"88",0.791183540152827,14
"89",0.742942560575843,14
"90",0.784932778765313,15
"91",0.771656784372419,15
"92",0.769797136163921,15
"93",0.789365217937352,15
"94",0.744348386269572,15
"95",0.808517471226072,15
"96",0.765989493137219,16
"97",0.793819311833258,16
"98",0.803272776331507,16
"99",0.780057130868474,16
"100",0.750180896386694,16
"101",0.796661685845535,16
"102",0.573267600812108,0
"103",0.457204107650601,0
"104",0.458351664295035,0
"105",0.582760267881615,0
"106",0.457865594073606,1
"107",0.673829736353021,1
"108",0.549357015599616,1
"109",0.571573203109482,1
"110",0.431339291313747,1
"111",0.499509856618124,1
"112",0.510120210147228,2
"113",0.457337904449695,2
"114",0.460745556039364,2
"115",0.404510758507173,2
"116",0.50778217289786,2
"117",0.551418685389962,2
"118",0.463637339666523,3
"119",0.494203270841166,3
"120",0.45162532359586,3
"121",0.447925117479056,3
"122",0.49523251079454,3
"123",0.458105710187716,3
"124",0.494666512253133,4
"125",0.458764710742773,4
"126",0.44770420167233,4
"127",0.43587825917687,4
"128",0.439487671591363,4
"129",0.493747696139923,4
"130",0.458089190614707,5
"131",0.514822395438983,5
"132",0.518426693224872,5
"133",0.450775728781964,5
"134",0.420419525032341,5
"135",0.50344415911256,5
"136",0.468420976118415,6
"137",0.498832782117338,6
"138",0.48172286208194,6
"139",0.516782549334502,6
"140",0.494773801983764,6
"141",0.494415271429977,6
"142",0.524985367724628,7
"143",0.54172374134753,7
"144",0.562001156954211,7
"145",0.474550864643147,7
"146",0.476477604800126,7
"147",0.535578763543689,7
"148",0.54148951698109,8
"149",0.493618794406241,8
"150",0.542143885756653,8
"151",0.512793363483295,8
"152",0.491131661772357,8
"153",0.563130175946676,8
"154",0.527627995489114,9
"155",0.440072303419283,9
"156",0.538067622000745,9
"157",0.534436558419402,9
"158",0.482404173278372,9
"159",0.521202287751446,9
"160",0.520277661421881,10
"161",0.503928849091317,10
"162",0.500135404561735,10
"163",0.518545465132755,10
"164",0.461344704759392,10
"165",0.454687659937829,10
"166",0.459914869061097,11
"167",0.509258643769292,11
"168",0.46670147262004,11
"169",0.450177920512593,11
"170",0.37483263229487,11
"171",0.528235655797988,11
"172",0.46051102047582,12
"173",0.601098764939253,12
"174",0.527485984128004,12
"175",0.504818489736625,12
"176",0.477906832173658,12
"177",0.510324653821848,12
"178",0.523860634941089,13
"179",0.509738266609869,13
"180",0.529958505069907,13
"181",0.554197023497052,13
"182",0.537189633232251,13
"183",0.468321276198436,13
"184",0.558263022402953,14
"185",0.557018213028238,14
"186",0.546724554800553,14
"187",0.554578737048684,14
"188",0.473975026170422,14
"189",0.559888119455743,14
"190",0.485990364684242,15
"191",0.517143621888265,15
"192",0.578057650125902,15
"193",0.500714201409491,15
"194",0.51503221995433,15
"195",0.563145047754373,15
"196",0.549857917959584,16
"197",0.520498065534088,16
"198",0.531783212458384,16
"199",0.57972404846031,16
"200",0.500165640613877,16
"201",0.578097845502235,16
"202",0.425835900919139,0
"203",0.36942445130272,0
"204",0.333133097337244,0
"205",0.648238659673047,1
"206",0.782202473026636,1
"207",0.660201181899814,1
"208",0.655643541329258,1
"209",0.755672200268137,1
"210",0.61061607131592,1
"211",0.592807047944715,2
"212",0.58658216146553,2
"213",0.575718585035743,2
"214",0.64739004057399,2
"215",0.582245029251202,2
"216",0.652530720184466,2
"217",0.572505146029398,3
"218",0.64845923004412,3
"219",0.628723326687167,3
"220",0.638228159530548,3
"221",0.639603507935294,3
"222",0.60945489890886,3
"223",0.584869332489234,4
"224",0.661948406107786,4
"225",0.627924533836186,4
"226",0.610898061078875,4
"227",0.59491441484217,4
"228",0.628052986345131,4
"229",0.649946173526647,5
"230",0.663268101249434,5
"231",0.704140674761352,5
"232",0.581421420767348,5
"233",0.58296986715705,5
"234",0.652707964620753,5
"235",0.654850664805454,6
"236",0.692601852351887,6
"237",0.696385064464482,6
"238",0.726462502120231,6
"239",0.689318865671375,6
"240",0.665831258586423,6
"241",0.728741178119383,7
"242",0.742703185617903,7
"243",0.761826513462182,7
"244",0.723739123396013,7
"245",0.678851396035433,7
"246",0.710495788505115,7
"247",0.677492886628831,8
"248",0.703925390016876,8
"249",0.749573597234458,8
"250",0.686063003796044,8
"251",0.786290131469892,8
"252",0.780581388058452,8
"253",0.715488838450507,9
"254",0.699063228457441,9
"255",0.72482338871289,9
"256",0.729311165499627,9
"257",0.716494927805569,9
"258",0.731590336332269,9
"259",0.680570030296614,10
"260",0.698322034779223,10
"261",0.750433784851924,10
"262",0.676379243784197,10
"263",0.732098042078276,10
"264",0.708535649271723,10
"265",0.688291541717262,11
"266",0.717595247688946,11
"267",0.774993127179635,11
"268",0.745503304221654,11
"269",0.740649784282315,11
"270",0.793989241296915,11
"271",0.777963067493273,12
"272",0.817520381452413,12
"273",0.764081546524449,12
"274",0.799902983043205,12
"275",0.746489478673322,12
"276",0.777174632641356,12
"277",0.744401402989822,13
"278",0.808563790149457,13
"279",0.781796543012111,13
"280",0.748937399605883,13
"281",0.779439578012214,13
"282",0.723315966680278,13
"283",0.791181402261601,14
"284",0.792700782563751,14
"285",0.789159851105586,14
"286",0.785499243908838,14
"287",0.800792576606899,14
"288",0.771762685113494,14
"289",0.779085254715391,15
"290",0.811659683779342,15
"291",0.822133978152545,15
"292",0.777018454970517,15
"293",0.811364374108961,15
"294",0.772131818862673,15
"295",0.774151327460109,16
"296",0.805196224244228,16
"297",0.80680816620945,16
"298",0.798167244901236,16
"299",0.761949466734276,16
"300",0.796474903085586,16
"301",0.337116590726454,0
"302",0.504777233966223,0
"303",0.563200139730683,1
"304",0.657366428803557,1
"305",0.575341938975491,1
"306",0.593795162155117,1
"307",0.621969855956605,1
"308",0.579159291991578,1
"309",0.596272305637388,2
"310",0.549883188863703,2
"311",0.55319971484486,2
"312",0.58081465357338,2
"313",0.532579599792394,2
"314",0.573120761595951,2
"315",0.519734558395946,3
"316",0.596655265387214,3
"317",0.584515367549008,3
"318",0.569739346412519,3
"319",0.610599643473953,3
"320",0.566582676708365,3
"321",0.546080285333245,4
"322",0.586738932535162,4
"323",0.609920818796629,4
"324",0.540057967293812,4
"325",0.559625796907806,4
"326",0.593281554592191,4
"327",0.56834603180802,5
"328",0.606109910806856,5
"329",0.634434082994092,5
"330",0.560208535286866,5
"331",0.564137714189396,5
"332",0.568526414793711,5
"333",0.635070449357374,6
"334",0.628652709991607,6
"335",0.629552253926548,6
"336",0.654426654914205,6
"337",0.642758589668825,6
"338",0.602687555684246,6
"339",0.642370281148419,7
"340",0.660743038751657,7
"341",0.690126669025709,7
"342",0.67117304925446,7
"343",0.614403650882398,7
"344",0.672210414395567,7
"345",0.648440927211099,8
"346",0.66511618496645,8
"347",0.678052838809936,8
"348",0.636529574576719,8
"349",0.613360896659474,8
"350",0.647708375742763,8
"351",0.648240256823503,9
"352",0.630823634180071,9
"353",0.639702345466528,9
"354",0.632375768039971,9
"355",0.606264771470496,9
"356",0.680863812830553,9
"357",0.612740920030851,10
"358",0.620565943450543,10
"359",0.686282872758607,10
"360",0.648883904680013,10
"361",0.613835613388761,10
"362",0.638580551029552,10
"363",0.645421560848052,11
"364",0.658665118730127,11
"365",0.692835032149285,11
"366",0.680369473559611,11
"367",0.66548329979373,11
"368",0.723983555422031,11
"369",0.715458010861227,12
"370",0.741694349157123,12
"371",0.70793238536147,12
"372",0.720204827701746,12
"373",0.685631072598676,12
"374",0.698190917670538,12
"375",0.661758752503089,13
"376",0.712781983561774,13
"377",0.736241672052347,13
"378",0.713950611175448,13
"379",0.742393694634073,13
"380",0.663924167549899,13
"381",0.726995469456307,14
"382",0.743649419150691,14
"383",0.701805868684477,14
"384",0.768306371587122,14
"385",0.752719320659759,14
"386",0.746824621297696,14
"387",0.680635751431704,15
"388",0.740007599457539,15
"389",0.757352102398858,15
"390",0.69767757200654,15
"391",0.746631755940642,15
"392",0.737243475283504,15
"393",0.715779448129487,16
"394",0.730372171772981,16
"395",0.733495891986151,16
"396",0.72524446727669,16
"397",0.746487751873219,16
"398",0.719401615602793,16
"399",0.432755308010907,0
"400",0.571878134652957,1
"401",0.705509500641916,1
"402",0.55959345523365,1
"403",0.575151981212139,1
"404",0.637082308055202,1
"405",0.592583053333628,1
"406",0.526068753300838,2
"407",0.507419309796643,2
"408",0.550266193455906,2
"409",0.610484368330197,2
"410",0.531069341721496,2
