"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"455","OTU169_Hypocreales",0.114171019919311,0.465850114122857,0.975752453753323,112," ",1,0.763891340108042,"Control > Drought","Saprotroph","Monocillium"
"456","OTU1143_Mortierella",0.0159415438690215,0.320021628789029,0.00799279075353062,768," ",1,1.13936669550675,"Control > Drought","Saprotroph","Mortierella"
"457","OTU671_Mortierella",-0.0159415438690215,0.320021628789029,0.00799279075353062,656," ",1,1.13936669550675,"Drought > Control","Saprotroph","Mortierella"
"458","OTU703_Mortierella",-0.0159415438690215,0.320021628789029,0.00799279075353062,747," ",1,1.13936669550675,"Drought > Control","Saprotroph","Mortierella"
"459","OTU765_Fungi",0.0159415438690215,0.320021628789029,0.00799279075353062,775," ",1,1.13936669550675,"Control > Drought","Saprotroph","Mortierella"
"460","OTU1152_Mortierella",0.031708859727338,0.1584558867969,0.0159415438690215,685," ",1,1.84227904114089,"Control > Drought","Saprotroph","Mortierella"
"461","OTU676_Mortierella",0.0157673158583166,0.563046717645364,0.0238467419543677,569," ",1,0.574392674453175,"Control > Drought","Saprotroph","Mortierella"
"462","OTU673_Mortierella",0,1,0.031708859727338,687," ",1,0,"Drought > Control","Saprotroph","Mortierella"
"463","OTU1003_Mortierella",0.0467942114789412,0.468553040471208,0.0395283641866373,663," ",1,0.758105970326097,"Control > Drought","Saprotroph","Mortierella"
"464","OTU661_Fungi",-0.0310268956206247,0.525861743646738,0.0473057147783568,611," ",1,0.642716945572235,"Drought > Control","Saprotroph","Mortierella"
"465","OTU656_Mortierellales",-0.0620609681322516,0.0985311007712661,0.0473057147783568,679," ",1,2.31738303676998,"Drought > Control","Saprotroph","Mortierella"
"466","OTU1209_Mortierella",0.108059745857453,0.0340418931105823,0.0550413635579621,618," ",1,3.38016336252895,"Control > Drought","Saprotroph","Mortierella"
"467","OTU548_Mortierella",0.0614005446641433,0.200422268752252,0.0627357553479627,578," ",1,1.60732879442674,"Control > Drought","Saprotroph","Mortierella"
"468","OTU724_Mortierella",0.0911478880581954,0.461935329141751,0.0780025120012732,558," ",1,0.772330377911202,"Control > Drought","Saprotroph","Mortierella"
"469","OTU708_Fungi",0.0448542357842602,0.505715044339464,0.100603940938406,722," ",1,0.681781921804471,"Control > Drought","Saprotroph","Mortierella"
"470","OTU445_Mortierella",-0.0143552929770701,0.869525255479072,0.159198594849254,459," ",1,0.139807899630244,"Drought > Control","Saprotroph","Mortierella"
"471","OTU263_Mortierella",-0.115477217419936,0.380226740713042,0.321928094887362,270," ",1,0.966987518121115,"Drought > Control","Saprotroph","Mortierella"
"472","OTU216_Mortierella",0.17730453180791,0.386442234756152,0.621889069719514,278," ",1,0.950772879417781,"Control > Drought","Saprotroph","Mortierella"
"473","OTU422_Mortierella",0.302847353321658,0.0761484558922936,0.765534746362977,211," ",1,2.57507047703245,"Control > Drought","Saprotroph","Mortierella"
"474","OTU157_Mortierella",0.0372329061989754,0.813045433214798,0.784271308944563,181," ",1,0.20696828758271,"Control > Drought","Saprotroph","Mortierella"
"475","OTU147_Mortierella",0.0253853184199134,0.849058628597663,0.921774832694498,153," ",1,0.163627038991842,"Control > Drought","Saprotroph","Mortierella"
"476","OTU114_Mortierella",0.297864389996893,0.0981907157138689,1.72003519821633,79," ",1,2.32084361275663,"Control > Drought","Saprotroph","Mortierella"
"477","OTU89_Mortierella",0.278155692858457,0.086253525092291,2.09686153925259,78," ",1,2.45046435327059,"Control > Drought","Saprotroph","Mortierella"
