"","fung.dist","td"
"1",0.462101575586001,0
"2",0.433460302690251,0
"3",0.500260266499873,0
"4",0.450153256622719,0
"5",0.421992815105588,0
"6",0.559389786174352,1
"7",0.530056243016175,1
"8",0.552689249152591,1
"9",0.586362640121327,1
"10",0.571916058079022,1
"11",0.579990928879601,1
"12",0.528584793072698,2
"13",0.528018049819699,2
"14",0.528950383948194,2
"15",0.58385880778506,2
"16",0.589238680325487,2
"17",0.533375790897477,2
"18",0.547261779309807,3
"19",0.520478560735007,3
"20",0.569082591063059,3
"21",0.584219453673052,3
"22",0.565217729352711,3
"23",0.558511913020786,3
"24",0.523992109026177,4
"25",0.573369094714017,4
"26",0.531459680272675,4
"27",0.603625867355508,4
"28",0.573289052380098,4
"29",0.548418460957491,4
"30",0.568756840592447,5
"31",0.60580865237784,5
"32",0.549758058924214,5
"33",0.558367270830963,5
"34",0.521674090215352,5
"35",0.543014537584523,5
"36",0.576408758082826,6
"37",0.619666231554681,6
"38",0.578098337818917,6
"39",0.554011916854481,6
"40",0.543875322602651,6
"41",0.570664068269682,6
"42",0.563919165120709,7
"43",0.608969968495256,7
"44",0.642587933005319,7
"45",0.566852757393538,7
"46",0.668877461396257,7
"47",0.596687500860736,7
"48",0.570330206147989,8
"49",0.612599247920031,8
"50",0.659310677465051,8
"51",0.548959433444454,8
"52",0.627405765489768,8
"53",0.550796091114483,8
"54",0.661166025355225,9
"55",0.690583362251161,9
"56",0.688696336475789,9
"57",0.68208450792737,9
"58",0.665738263252104,9
"59",0.646366789303731,9
"60",0.640614005366197,10
"61",0.692847675909437,10
"62",0.663657556525059,10
"63",0.653121531011857,10
"64",0.674550430779449,10
"65",0.707209385329139,10
"66",0.707110140988156,11
"67",0.653576512102228,11
"68",0.718751033788178,11
"69",0.665943356275818,11
"70",0.687920272818929,11
"71",0.741572260578174,11
"72",0.708453571126407,12
"73",0.788207801682103,12
"74",0.75884701849615,12
"75",0.722714296117856,12
"76",0.774520361120295,12
"77",0.784699730040233,12
"78",0.741045659017539,13
"79",0.688337359245084,13
"80",0.759763840198212,13
"81",0.811288280473401,13
"82",0.662214513762358,13
"83",0.714056176868216,13
"84",0.802393321553182,14
"85",0.84942109577948,14
"86",0.771766996912396,14
"87",0.76792847954864,14
"88",0.795789187096344,14
"89",0.767272976451083,14
"90",0.720828806086351,15
"91",0.756079089465397,15
"92",0.759818424129913,15
"93",0.684040189932008,15
"94",0.76623451360784,15
"95",0.68195807558668,15
"96",0.725388327411062,16
"97",0.750369729598603,16
"98",0.800756487089889,16
"99",0.751549137639719,16
"100",0.723799462583747,16
"101",0.757028805381021,16
"102",0.424996980877578,0
"103",0.366942707775123,0
"104",0.425426507488622,0
"105",0.463351108237312,0
"106",0.496360005525609,1
"107",0.426125739654759,1
"108",0.472414147683638,1
"109",0.542075737806844,1
"110",0.485170168923467,1
"111",0.572781299162478,1
"112",0.506484875927158,2
"113",0.471959597206797,2
"114",0.560423918584622,2
"115",0.48345364120984,2
"116",0.554750418421504,2
"117",0.459547079700654,2
"118",0.568430933860097,3
"119",0.501522914622661,3
"120",0.489617533740556,3
