"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"35","OTU936_Claroideoglomus",-0.0155968550510188,0.65235170963625,0.0395283641866373,722," ",1,0.427171430539163,"Drought > Control","Arbuscular mycorrhiza","Claroideoglomus"
"36","OTU735_Claroideoglomus",0.0763508861301148,0.221739053711399,0.070389327891398,687," ",1,1.50625402220634,"Control > Drought","Arbuscular mycorrhiza","Claroideoglomus"
"37","OTU536_Claroideoglomus",-0.20546911829998,0.0736430364857368,0.22924609237751,475," ",1,2.60852568927757,"Drought > Control","Arbuscular mycorrhiza","Claroideoglomus"
"38","OTU491_Claroideoglomus",0.115477217419936,0.409708405281079,0.321928094887362,396," ",1,0.892309578942711,"Control > Drought","Arbuscular mycorrhiza","Claroideoglomus"
"39","OTU70_Claroideoglomus",-0.012982720150863,0.959481349848031,4.3041865125001,51," ",1,0.0413624010885522,"Drought > Control","Arbuscular mycorrhiza","Claroideoglomus"
"40","OTU558_Funneliformis",1.27785312054534,0.0280173694200907,1.10433665981474,266," ",1,3.57493062470423,"Control > Drought","Arbuscular mycorrhiza","Funneliformis"
"41","OTU253_Funneliformis",1.44159832554998,6.91907051618238e-05,2.1963972128035,144," ",0.0552141827191354,9.57864402283294,"Control > Drought","Arbuscular mycorrhiza","Funneliformis"
"42","OTU564_Glomus",0.137503523749935,0.0117404369738069,0.070389327891398,658," ",1,4.44471624433732,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"43","OTU1068_Glomus",0.134649526694782,0.0683185666057502,0.100603940938406,657," ",1,2.68357371031691,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"44","OTU574_Glomus",0.222392421336448,0.00473273108739065,0.115477217419936,642," ",1,5.35325284619641,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"45","OTU715_Glomus",0.263034405833794,0.00226046238930639,0.137503523749935,636," ",1,6.09218588958684,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"46","OTU579_Glomus",0.255257055242074,0.0175067440926493,0.180572245641821,548," ",1,4.04516909556839,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"47","OTU498_Glomus",0.290901199266738,0.0070828831744096,0.215506035751208,534," ",1,4.95007422614738,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"48","OTU277_Glomus",0.957771764610703,5.71166803535674e-07,0.765534746362977,349," ",0.000460931610453289,14.3755845446693,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"49","OTU224_Glomus",1.10362263107416,9.7487838959806e-06,1.30256277002043,277," ",0.00785751982016036,11.5383680093512,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"50","OTU206_Glomus",1.67275810521617,3.22070882082145e-08,1.98388033463672,214," ",2.60233272722373e-05,17.2510792779314,"Control > Drought","Arbuscular mycorrhiza","Glomus"
"51","OTU1274_Paraglomus",0.031708859727338,0.1584558867969,0.0159415438690215,778," ",1,1.84227904114089,"Control > Drought","Arbuscular mycorrhiza","Paraglomus"
