"","fung.dist","td"
"1",0.412153421670359,1
"2",0.42955787138531,8
"3",0.425490047005893,2
"4",0.438127782892818,3
"5",0.436521694768911,4
"6",0.425398625441382,5
"7",0.462724899773309,6
"8",0.449102404469181,7
"9",0.382333719200348,8
"10",0.460706257545474,9
"11",0.481570674682693,9
"12",0.407459723733994,1
"13",0.438326933719731,2
"14",0.443593866851541,3
"15",0.435131236385678,4
"16",0.466829359141693,5
"17",0.465738949490835,6
"18",0.470732324903582,7
"19",0.463363007436727,8
"20",0.474326452613249,10
"21",0.394933162532629,11
"22",0.439156106769343,12
"23",0.44780660476611,13
"24",0.421328014425532,14
"25",0.467574301215007,15
"26",0.43340745740894,16
"27",0.507926324906606,17
"28",0.387112535855584,1
"29",0.386294965191873,2
"30",0.420873565269861,3
"31",0.40745314253661,4
"32",0.400465754536139,5
"33",0.443792856082688,6
"34",0.41486853858057,7
"35",0.411731662519486,1
"36",0.399403091101111,2
"37",0.404670724570736,3
"38",0.40852074945331,4
"39",0.441267369208739,5
"40",0.435752080539661,6
"41",0.415849294131563,1
"42",0.436016004080523,2
"43",0.448547700141831,3
"44",0.410776335965038,4
"45",0.414650202596696,5
"46",0.394817439613377,1
"47",0.427119636851771,2
"48",0.416793985893808,3
"49",0.464606044088951,4
"50",0.430194534102709,1
"51",0.430918383237047,2
"52",0.442300558893651,3
"53",0.417419148856244,1
"54",0.427779499155016,2
"55",0.381219318664613,1
