"","fung.dist","td"
"1",0.419158454250893,1
"2",0.418425338262238,2
"3",0.422932464489831,3
"4",0.419914949956511,4
"5",0.428551123737442,5
"6",0.498589838953641,6
"7",0.543863031277058,7
"8",0.437768697946209,8
"9",0.499989239043622,9
"10",0.360643958555854,1
"11",0.424890652790396,2
"12",0.424102315538878,3
"13",0.428281270654699,4
"14",0.471813006520739,5
"15",0.568910973956188,6
"16",0.440568834357085,7
"17",0.496466412925464,8
"18",0.395448807347833,1
"19",0.442904818557776,2
"20",0.40530945316256,3
"21",0.394100306760038,4
"22",0.470576579463419,5
"23",0.380845768187694,6
"24",0.454587423694424,7
"25",0.40612107206898,1
"26",0.442563912320956,2
"27",0.436074766711751,3
"28",0.506313355798551,4
"29",0.423697873470231,5
"30",0.483234088778458,6
"31",0.399682229339544,1
"32",0.441632723166149,2
"33",0.465009980926771,3
"34",0.401156905935433,4
"35",0.450713149409623,5
"36",0.370842933146608,1
"37",0.38370199270038,2
"38",0.366415055402964,3
"39",0.389974848662535,4
"40",0.352757226357667,1
"41",0.366940952244727,2
"42",0.407873655183814,3
"43",0.405407627187831,1
"44",0.402835497785725,2
"45",0.417023185183173,1
