"","fung.dist","td"
"1",0.419920099234849,1
"2",0.408114566002283,8
"3",0.389453420283828,2
"4",0.444852437057767,3
"5",0.422355263428014,4
"6",0.394689000510621,5
"7",0.432229983608259,6
"8",0.450834205726179,7
"9",0.410950262916828,8
"10",0.501044399139778,9
"11",0.493023439559504,9
"12",0.424104018797252,1
"13",0.450556815491368,2
"14",0.453088262684532,3
"15",0.459722613474098,4
"16",0.465970826028637,5
"17",0.437174030226058,6
"18",0.471989102541652,7
"19",0.48985462364728,8
"20",0.417792413645902,10
"21",0.421444620688301,11
"22",0.4450828975084,12
"23",0.396136172100786,13
"24",0.420234000502223,14
"25",0.425816658699126,15
"26",0.445641283211973,16
"27",0.513459916514475,17
"28",0.398638623337831,1
"29",0.450011997225771,2
"30",0.394382455298738,3
"31",0.404945919801555,4
"32",0.362475337256973,5
"33",0.416665859365804,6
"34",0.463113911442147,7
"35",0.448832688088744,1
"36",0.428260946155456,2
"37",0.409790175876859,3
"38",0.390843289931961,4
"39",0.421847683770243,5
"40",0.45561881765744,6
"41",0.415803446649835,1
"42",0.434953747439949,2
"43",0.466098811365508,3
"44",0.455731572348626,4
"45",0.47770876954558,5
"46",0.392474494912145,1
"47",0.341102000053001,2
"48",0.415089339855615,3
"49",0.389424057596856,4
"50",0.40423024549326,1
"51",0.407702355289322,2
"52",0.456359367180347,3
"53",0.434941732075235,1
"54",0.409662736693851,2
"55",0.442557176219334,1
