"","fung.dist","gd"
"1",0.375894899468295,63.2455532033676
"2",0.437579142036677,52
"3",0.46564249102427,41.182520563948
"4",0.467596468867448,31.2409987036266
"5",0.44188005963222,40
"6",0.400161799537036,41.7612260356422
"7",0.471856888890163,46.6476151587624
"8",0.410697830951988,12
"9",0.388454291118643,53.8144961882948
"10",0.481781145565581,48
"11",0.506994659461933,60
"12",0.407774484870377,12
"13",0.464096883898167,24
"14",0.368960434517292,36
"15",0.448698182334293,63.2455532033676
"16",0.344639306623164,52
"17",0.340794220437778,41.182520563948
"18",0.308382729426536,52
"19",0.377509771452458,31.2409987036266
"20",0.465555735810075,23.3238075793812
"21",0.416793930263229,20
"22",0.523894768227236,12
"23",0.457378045435335,24
"24",0.485541021848452,52
"25",0.430459394329817,41.182520563948
"26",0.429491798201662,31.2409987036266
"27",0.350804814954662,41.182520563948
"28",0.397318161232417,23.3238075793812
"29",0.498893026055608,20
"30",0.50189909621757,23.3238075793812
"31",0.430914450766337,12
"32",0.448639742155868,41.182520563948
"33",0.407607183385367,31.2409987036266
"34",0.547264763629034,23.3238075793812
"35",0.495261549237845,31.2409987036266
"36",0.510415198801536,20
"37",0.388026395190242,23.3238075793812
"38",0.484158933539803,31.2409987036266
"39",0.338850835429135,31.2409987036266
"40",0.344852121130227,23.3238075793812
"41",0.441998329249881,20
"42",0.401768632381215,23.3238075793812
"43",0.437432049778324,23.3238075793812
"44",0.409448267482053,31.2409987036266
"45",0.470233086870896,41.182520563948
"46",0.376443944956967,12
"47",0.466901984589265,24
"48",0.406513748095109,41.7612260356422
"49",0.496396181914789,36
"50",0.405833584379174,62.4819974072532
"51",0.434122680382613,72.1110255092798
"52",0.407662707533629,12
"53",0.375081788884046,40
"54",0.434563752646164,24
"55",0.33995237359957,53.8144961882948
"56",0.444622974079669,62.4819974072532
"57",0.337366593960124,41.7612260356422
"58",0.437714706360573,12
"59",0.466999206755415,46.6476151587624
"60",0.4784107631723,53.8144961882948
"61",0.368852902771271,46.6476151587624
"62",0.460398640725766,36
"63",0.455226854856732,48
"64",0.514530731083201,41.7612260356422
"65",0.563748438693123,46.6476151587624
"66",0.412383737743705,12
