"","fung.dist","td"
"1",0.397463393959475,1
"2",0.822112481489655,2
"3",0.444396372365964,3
"4",0.496372239583473,4
"5",0.41831799111343,5
"6",0.426753465759837,6
"7",0.452337164711739,3
"8",0.425545595972549,7
"9",0.460501998615957,8
"10",0.463640223362964,9
"11",0.485544830363196,10
"12",0.486602790192866,11
"13",0.410731726989754,12
"14",0.435767468912526,13
"15",0.547866369668496,14
"16",0.85180038419497,1
"17",0.419218230847737,2
"18",0.439795332486783,3
"19",0.469474847689836,4
"20",0.467831591841789,5
"21",0.401354612076768,4
"22",0.425044974399985,6
"23",0.444069749735221,7
"24",0.413611864212643,8
"25",0.441138001769181,9
"26",0.474797361720296,10
"27",0.416121566796236,11
"28",0.444833071951959,12
"29",0.500288786306692,13
"30",0.827406801909205,1
"31",0.657665200287186,2
"32",0.729457982724512,3
"33",0.80877737523735,4
"34",0.804515440564479,5
"35",0.823662424078286,5
"36",0.705464140810333,6
"37",0.787641608104566,7
"38",0.664821876628819,8
"39",0.704389377946296,9
"40",0.737326292766563,10
"41",0.725970469128437,11
"42",0.697572996975959,12
"43",0.461416999010981,1
"44",0.443399116991953,2
"45",0.539461677249791,3
"46",0.436492779959124,6
"47",0.481408148855746,4
"48",0.444261730180692,5
"49",0.420781085030012,6
"50",0.47257866414178,7
"51",0.492422087332971,8
"52",0.496444898644369,9
"53",0.428383434779973,10
"54",0.544934586176896,11
"55",0.465180551784595,1
"56",0.495898059147167,2
"57",0.438637147465908,7
"58",0.457901877608764,3
"59",0.379548514701981,4
"60",0.430379622550531,5
"61",0.435504682826834,6
"62",0.45321686581361,7
"63",0.461413855589006,8
"64",0.449898798624587,9
"65",0.495644475867277,10
"66",0.455100837234042,1
"67",0.431821164655245,8
"68",0.431697275454792,2
"69",0.433515250504017,3
"70",0.412425249163941,4
"71",0.426217467140655,5
"72",0.461462429887414,6
"73",0.422640769149202,7
"74",0.39691988811578,8
"75",0.463883902655816,9
"76",0.494611512447865,9
"77",0.424703511256948,1
"78",0.464778968977723,2
"79",0.486383306929871,3
"80",0.497028872849356,4
"81",0.477132918434558,5
"82",0.483366265147355,6
"83",0.461985500649946,7
"84",0.562220910814821,8
"85",0.455398133232878,10
"86",0.390131967137991,11
"87",0.440525632778778,12
"88",0.448381169152602,13
"89",0.454965921979106,14
"90",0.466966160895117,15
"91",0.458436566517609,16
"92",0.51500402474931,17
"93",0.464267116381545,1
"94",0.437232059533662,2
"95",0.474834194681406,3
"96",0.465814394128051,4
"97",0.439928561816313,5
"98",0.472234607534356,6
"99",0.514057158751474,7
"100",0.406486300974692,1
"101",0.422430543921669,2
"102",0.411842231442947,3
"103",0.427674792373408,4
"104",0.352274894752149,5
"105",0.503966079089982,6
"106",0.409200609305524,1
"107",0.457763830284853,2
"108",0.449140329766795,3
"109",0.399751020545136,4
"110",0.489677783547439,5
"111",0.359761940524457,1
"112",0.458234282741633,2
"113",0.417135704609304,3
"114",0.422304640238439,4
"115",0.4135886979865,1
"116",0.413617376287485,2
"117",0.452961507289412,3
"118",0.425104909175799,1
"119",0.468512520345455,2
"120",0.478529108551119,1
