"","fung.dist","td"
"1",0.728260683161899,1
"2",0.448581282617757,2
"3",0.476509026099868,3
"4",0.650989103009554,4
"5",0.747808163615038,5
"6",0.676286249321468,6
"7",0.808498610181692,7
"8",0.710163893061762,8
"9",0.710951303088929,9
"10",0.795488494285682,10
"11",0.765424115576546,11
"12",0.796941469672104,12
"13",0.798704515175244,13
"14",0.805223278999901,14
"15",0.611567536187108,1
"16",0.672836863045359,2
"17",0.551017832921242,3
"18",0.556151249033065,4
"19",0.641939977166535,5
"20",0.632906347123414,6
"21",0.620622573630623,7
"22",0.616233358584491,8
"23",0.599426982743969,9
"24",0.587428446388702,10
"25",0.608508485251894,11
"26",0.632189489083677,12
"27",0.593595623154029,13
"28",0.419567686381911,1
"29",0.617997978944338,2
"30",0.686331885198643,3
"31",0.676970910207595,4
"32",0.741066607056027,5
"33",0.696224706460618,6
"34",0.699388763072727,7
"35",0.744646144176041,8
"36",0.726848533475614,9
"37",0.737803641162932,10
"38",0.74778146742735,11
"39",0.741201813963939,12
"40",0.584935724848499,1
"41",0.684452337307837,2
"42",0.673532382219506,3
"43",0.760398290237512,4
"44",0.694283929390409,5
"45",0.707747793741918,6
"46",0.756585741054412,7
"47",0.726909041516103,8
"48",0.753407717220252,9
"49",0.757023385505295,10
"50",0.761803837361221,11
"51",0.534772114753263,1
"52",0.675001543035583,2
"53",0.665018676147955,3
"54",0.596015735171298,4
"55",0.596446856524829,5
"56",0.625783510616084,6
"57",0.572737461933379,7
"58",0.586982582967738,8
"59",0.604147258850697,9
"60",0.580573161501993,10
"61",0.519169909670724,1
"62",0.462790621939197,2
"63",0.456497991849968,3
"64",0.461245013331091,4
"65",0.432769533810577,5
"66",0.440278142623049,6
"67",0.433486455569342,7
"68",0.514418982026293,8
"69",0.480311309878158,9
"70",0.336343747173799,1
"71",0.455727978434103,2
"72",0.52275351390635,3
"73",0.526294171228607,4
"74",0.589458327239584,5
"75",0.537486446291035,6
"76",0.59311379935374,7
"77",0.630077818931327,8
"78",0.397831847000977,1
"79",0.42476218345699,2
"80",0.38027451295832,3
"81",0.453882915246808,4
"82",0.353218593796387,5
"83",0.439293924586123,6
"84",0.442667773487677,7
"85",0.365967582676578,1
"86",0.347719575023678,2
"87",0.399878109122535,3
"88",0.312945883671114,4
"89",0.382181677805828,5
"90",0.430231749580261,6
"91",0.242935411192931,1
"92",0.278789550158575,2
"93",0.275611127844942,3
"94",0.295138457767397,4
"95",0.322962339286177,5
"96",0.207328800663424,1
"97",0.196343399131845,2
"98",0.227672682395245,3
"99",0.245881643517139,4
"100",0.211958236159487,1
"101",0.231477604259476,2
"102",0.23475876692541,3
"103",0.200853451597009,1
"104",0.2131661151229,2
"105",0.21701742881843,1
