"","fung.dist","td"
"1",0.369528523988273,1
"2",0.385434981288648,2
"3",0.398707240460111,3
"4",0.37972806322343,4
"5",0.434065747057379,5
"6",0.388785967095688,6
"7",0.40300775993945,3
"8",0.426620002865411,7
"9",0.483592821289332,8
"10",0.444991989894365,9
"11",0.405784804702274,10
"12",0.464834178951761,11
"13",0.454703964467166,12
"14",0.612187211307732,13
"15",0.46735497265917,14
"16",0.43957315647114,1
"17",0.412739183591545,2
"18",0.399463748744909,3
"19",0.42014777499288,4
"20",0.381865841795529,5
"21",0.418832145485082,4
"22",0.448552902507669,6
"23",0.451782633827195,7
"24",0.48349635643914,8
"25",0.395638920508824,9
"26",0.446675452496646,10
"27",0.426374769680469,11
"28",0.602640929555523,12
"29",0.473702599772243,13
"30",0.400123303713744,1
"31",0.402962602859632,2
"32",0.467780748989438,3
"33",0.387798537166313,4
"34",0.431448851049206,5
"35",0.44358129799751,5
"36",0.430703498579439,6
"37",0.426774715830908,7
"38",0.420615066325837,8
"39",0.472257090160096,9
"40",0.466770034336572,10
"41",0.606656076882957,11
"42",0.508099817935661,12
"43",0.44601669591325,1
"44",0.439826121855318,2
"45",0.409310306579835,3
"46",0.45550580261528,6
"47",0.483697609363126,4
"48",0.474268480658194,5
"49",0.448544875886616,6
"50",0.430669215567969,7
"51",0.500212825186561,8
"52",0.465072744732492,9
"53",0.613851729733947,10
"54",0.507119604221234,11
"55",0.406364237133692,1
"56",0.407805266531355,2
"57",0.450894897836075,7
"58",0.461499146290237,3
"59",0.467015944294958,4
"60",0.433421012622293,5
"61",0.385005859076733,6
"62",0.424706569463473,7
"63",0.44599756446297,8
"64",0.610621280589324,9
"65",0.485476456228147,10
"66",0.424422589057755,1
"67",0.482376945484082,8
"68",0.435647902775373,2
"69",0.482510555630371,3
"70",0.427253347759109,4
"71",0.425817482411959,5
"72",0.456691098279794,6
"73",0.438760919857682,7
"74",0.535328758526988,8
"75",0.459307785259425,9
"76",0.424212889813933,9
"77",0.45965287031124,1
"78",0.438279873650462,2
"79",0.447209801523295,3
"80",0.418458721674757,4
"81",0.397655607525,5
"82",0.39238593410749,6
"83",0.629637011750624,7
"84",0.485744329435532,8
"85",0.477027300442746,10
"86",0.492434724431685,11
"87",0.489450388759601,12
"88",0.437853770799787,13
"89",0.486248383498542,14
"90",0.510625140842356,15
"91",0.626777198783957,16
"92",0.553838658344943,17
"93",0.474852321477762,1
"94",0.466790234291273,2
"95",0.458183783855643,3
"96",0.461123780604401,4
"97",0.452826929503211,5
"98",0.548879511151996,6
"99",0.4412156442067,7
"100",0.461522000413119,1
"101",0.436148244078759,2
"102",0.456230102815169,3
"103",0.439796343557113,4
"104",0.607288890364864,5
"105",0.449059490117951,6
"106",0.4148331904634,1
"107",0.469128881826782,2
"108",0.509100797868797,3
"109",0.563298337848886,4
"110",0.487293304929353,5
"111",0.442882069791643,1
"112",0.457869952656965,2
"113",0.596300180996347,3
"114",0.439363494573203,4
"115",0.430001331514934,1
"116",0.595747855482753,2
"117",0.414827130415474,3
"118",0.609606785392285,1
"119",0.397692598559687,2
"120",0.528535579197824,1
