"","fung.dist","td"
"1",0.76068650981661,1
"2",0.510903081080259,2
"3",0.780669621052434,3
"4",0.81098507440325,4
"5",0.493569050205818,5
"6",0.706385755700317,6
"7",0.794954926453264,7
"8",0.770083888810652,8
"9",0.726850517553795,9
"10",0.691492356766925,10
"11",0.788466844050703,11
"12",0.809501263599361,12
"13",0.803463435300661,13
"14",0.786207184897362,14
"15",0.800589996478536,15
"16",0.820214081239132,16
"17",0.751394106656655,1
"18",0.599814468840769,2
"19",0.829886134650201,3
"20",0.758908887484357,4
"21",0.805700508377079,5
"22",0.631594188169718,6
"23",0.625538070636377,7
"24",0.606482758159445,8
"25",0.686970938820914,9
"26",0.65802127460374,10
"27",0.727830566440389,11
"28",0.668932837998665,12
"29",0.6813267574112,13
"30",0.668656131729195,14
"31",0.680522730725351,15
"32",0.6951350337612,1
"33",0.856662193623018,2
"34",0.449466167879421,3
"35",0.721331090036884,4
"36",0.734916610004742,5
"37",0.747205359581479,6
"38",0.678190734532782,7
"39",0.685798366461774,8
"40",0.74882728431567,9
"41",0.795988427557662,10
"42",0.752352285570016,11
"43",0.747037782244801,12
"44",0.772959436239206,13
"45",0.78323210677864,14
"46",0.771935896463477,1
"47",0.710841310419724,2
"48",0.717295240262408,3
"49",0.603055257612437,4
"50",0.615842005250197,5
"51",0.600240894142044,6
"52",0.690487923208551,7
"53",0.630920535477232,8
"54",0.734119896389044,9
"55",0.677174277121498,10
"56",0.676733048907501,11
"57",0.687160933429238,12
"58",0.67115767680976,13
"59",0.746189191370885,1
"60",0.360078700925014,2
"61",0.635201018870437,3
"62",0.64493802855974,4
"63",0.72510921364633,5
"64",0.691229310440998,6
"65",0.730449308963014,7
"66",0.750248544594637,8
"67",0.789843859143338,9
"68",0.809612371792202,10
"69",0.755373180616087,11
"70",0.805873548415775,12
"71",0.638865164801471,1
"72",0.661904875009151,2
"73",0.655135808404165,3
"74",0.644146373599525,4
"75",0.656700400125231,5
"76",0.729138420778632,6
"77",0.774086155661075,7
"78",0.755530939200186,8
"79",0.739941841070929,9
"80",0.764403678423868,10
"81",0.770016039811475,11
"82",0.560493473783068,1
"83",0.62791400121149,2
"84",0.646387056659178,3
"85",0.639438495161963,4
"86",0.715688427890185,5
"87",0.769684951776406,6
"88",0.757951519674124,7
"89",0.758045953703872,8
"90",0.741266934308311,9
"91",0.787382505344637,10
"92",0.305344438505988,1
"93",0.38487498615755,2
"94",0.454837051736195,3
"95",0.466286094072855,4
"96",0.490518307046632,5
"97",0.432382313700112,6
"98",0.474982058372839,7
"99",0.432356433538548,8
"100",0.437946578171463,9
"101",0.381243627708261,1
"102",0.461497726202311,2
"103",0.438264701432323,3
"104",0.496699014531882,4
"105",0.450118191211628,5
"106",0.434521821918078,6
"107",0.420456404179132,7
"108",0.401485596332055,8
"109",0.354363209260225,1
"110",0.292520856288947,2
"111",0.361423889822736,3
"112",0.346513280042971,4
"113",0.375529396010421,5
"114",0.348712839422834,6
"115",0.364597176128665,7
"116",0.302995374136424,1
"117",0.327005876442152,2
"118",0.348396367207976,3
"119",0.349154953795721,4
"120",0.337535554888804,5
"121",0.425365632413871,6
"122",0.222751106778543,1
"123",0.228925006926211,2
"124",0.249028854497317,3
"125",0.220207695732565,4
"126",0.335586925996284,5
"127",0.231848212472006,1
"128",0.274806418678324,2
"129",0.264179623866659,3
"130",0.351286291736603,4
"131",0.263660192969985,1
"132",0.224769445253802,2
"133",0.27809677327225,3
"134",0.225552808694298,1
"135",0.291303354019418,2
"136",0.25694247077385,1
