"","fung.dist","gd"
"1",0.443824337685775,63.2455532033676
"2",0.467552191574788,52
"3",0.413972090554704,41.182520563948
"4",0.478997690107491,31.2409987036266
"5",0.385404729761331,23.3238075793812
"6",0.435041569844992,20
"7",0.461761440226198,40
"8",0.436366294246528,41.7612260356422
"9",0.420919654714164,46.6476151587624
"10",0.412310781127176,12
"11",0.485182229848978,53.8144961882948
"12",0.471526327730614,62.4819974072532
"13",0.443335631738562,72.1110255092798
"14",0.419265418097457,24
"15",0.397891267152753,36
"16",0.421707739914426,48
"17",0.518953917089154,60
"18",0.378108058332462,12
"19",0.436598327513071,24
"20",0.490645755396067,36
"21",0.389574047799129,48
"22",0.445851087263645,60
"23",0.461226355248294,63.2455532033676
"24",0.490992682994868,52
"25",0.390249563537431,41.182520563948
"26",0.399455334395945,52
"27",0.382339482624785,31.2409987036266
"28",0.366653458777084,23.3238075793812
"29",0.385260581314992,20
"30",0.465443151770958,41.182520563948
"31",0.385129738277839,31.2409987036266
"32",0.437833679286488,23.3238075793812
"33",0.493659478843012,20
"34",0.431193752336318,12
"35",0.543059668651118,24
"36",0.446074896245162,36
"37",0.502312125536281,48
"38",0.545959605503713,52
"39",0.53770806533129,41.182520563948
"40",0.384673590366646,31.2409987036266
"41",0.437600060526605,41.182520563948
"42",0.345153207302329,23.3238075793812
"43",0.404692687388588,20
"44",0.494271168147706,23.3238075793812
"45",0.486883155414721,31.2409987036266
"46",0.481392937392291,23.3238075793812
"47",0.463196821142948,20
"48",0.585542589496265,23.3238075793812
"49",0.399599919390151,12
"50",0.430008822306735,24
"51",0.519435486908165,36
"52",0.42339755170131,41.182520563948
"53",0.35214997423767,31.2409987036266
"54",0.394028437214455,23.3238075793812
"55",0.370254046359696,31.2409987036266
"56",0.498608609197116,20
"57",0.405545082977332,23.3238075793812
"58",0.51104641004944,31.2409987036266
"59",0.493688214947271,23.3238075793812
"60",0.433800095944668,20
"61",0.372083019878494,23.3238075793812
"62",0.399250807959484,31.2409987036266
"63",0.416949295915277,12
"64",0.518790306922176,24
"65",0.381432002899875,31.2409987036266
"66",0.347172298704617,23.3238075793812
"67",0.524493584623385,20
"68",0.42767357358302,23.3238075793812
"69",0.564279039798433,23.3238075793812
"70",0.444907809611778,31.2409987036266
"71",0.49432605557002,41.182520563948
"72",0.510322139530489,20
"73",0.401135297646408,23.3238075793812
"74",0.413785797848567,31.2409987036266
"75",0.414097054381671,41.182520563948
"76",0.419090287491581,12
"77",0.44866166095602,23.3238075793812
"78",0.428900588616139,20
"79",0.417023150494921,23.3238075793812
"80",0.363114371095886,20
"81",0.471462690115828,31.2409987036266
"82",0.413456374443404,41.182520563948
"83",0.397204764512187,52
"84",0.411932789698305,23.3238075793812
"85",0.371459447655037,31.2409987036266
"86",0.410272706460532,41.182520563948
"87",0.480573708802381,52
"88",0.543819494570829,20
"89",0.549994409408289,23.3238075793812
"90",0.465694011401556,31.2409987036266
"91",0.406504556297659,23.3238075793812
"92",0.438921684554334,41.182520563948
"93",0.505729978646585,52
"94",0.380198939425399,63.2455532033676
"95",0.409021145065864,31.2409987036266
"96",0.460752870206799,41.182520563948
"97",0.482822200543477,52
"98",0.545693424351901,63.2455532033676
"99",0.430308147967433,12
"100",0.510956238703644,24
"101",0.439780032781959,41.7612260356422
"102",0.527843915112797,36
"103",0.48949287316187,48
"104",0.472937470152462,60
"105",0.492090873268998,46.6476151587624
"106",0.416070967380193,53.8144961882948
"107",0.418039918173653,62.4819974072532
"108",0.411356846504241,72.1110255092798
"109",0.476760692362603,12
"110",0.430940827547605,40
"111",0.544284171370642,24
"112",0.425587471710581,36
"113",0.502842874690644,48
"114",0.505904169798142,41.7612260356422
"115",0.42064845382197,46.6476151587624
"116",0.352907911343146,53.8144961882948
"117",0.425677525126955,62.4819974072532
"118",0.413674441375347,41.7612260356422
"119",0.417816791229008,12
"120",0.388131034419355,24
"121",0.434154951185186,36
"122",0.444747719946566,40
"123",0.437900832692901,41.7612260356422
"124",0.444845600902381,46.6476151587624
"125",0.498569508160685,53.8144961882948
"126",0.455738535608296,46.6476151587624
"127",0.467518170761557,53.8144961882948
"128",0.371498702980832,62.4819974072532
"129",0.408295595176518,12
"130",0.394889422965521,24
"131",0.368794744429406,36
"132",0.412932328152351,48
"133",0.409132603750784,12
"134",0.424679103194754,24
"135",0.437710273861972,41.7612260356422
"136",0.453288811671921,40
"137",0.47932393442856,41.7612260356422
"138",0.56250188853991,46.6476151587624
"139",0.413152534465175,12
"140",0.50204629170213,46.6476151587624
"141",0.403861395633612,41.7612260356422
"142",0.450848513994341,40
"143",0.487743595768209,41.7612260356422
"144",0.365295126215191,53.8144961882948
"145",0.354454136531208,46.6476151587624
"146",0.4496496057515,41.7612260356422
"147",0.487459723983018,40
"148",0.416588373980048,12
"149",0.416906137130691,24
"150",0.553275611351292,36
"151",0.382593398591456,12
"152",0.453364282869751,24
"153",0.393430577057752,12
