"","fung.dist","gd"
"1",0.489442116136692,63.2455532033676
"2",0.546122012132527,52
"3",0.705909339486193,41.182520563948
"4",0.685680215204836,40
"5",0.710371624807119,41.7612260356422
"6",0.632821199269667,46.6476151587624
"7",0.483117592092044,12
"8",0.615656459739494,48
"9",0.700710398062247,60
"10",0.716051840799015,31.2409987036266
"11",0.479316852393297,53.8144961882948
"12",0.358196494632679,12
"13",0.561960699030781,24
"14",0.498667579595236,63.2455532033676
"15",0.557341139849179,52
"16",0.496182365333947,41.182520563948
"17",0.356859876909403,52
"18",0.544108660447559,23.3238075793812
"19",0.484910342179483,20
"20",0.578142729049769,36
"21",0.376198529233937,31.2409987036266
"22",0.573633652298129,12
"23",0.611899737332585,52
"24",0.620410645363926,41.182520563948
"25",0.622945005837556,31.2409987036266
"26",0.455047206431914,41.182520563948
"27",0.567523853782219,20
"28",0.527572019210876,23.3238075793812
"29",0.67763120767408,24
"30",0.433232270926952,23.3238075793812
"31",0.500126532427809,41.182520563948
"32",0.537461663447074,31.2409987036266
"33",0.573037200323913,23.3238075793812
"34",0.588373739892035,31.2409987036266
"35",0.488923366273338,23.3238075793812
"36",0.438183313117719,31.2409987036266
"37",0.519244489896223,12
"38",0.597697397174024,20
"39",0.390144493454105,12
"40",0.433573884091122,24
"41",0.598427362534652,41.7612260356422
"42",0.532673740663675,62.4819974072532
"43",0.488446108271256,72.1110255092798
"44",0.486877844400562,31.2409987036266
"45",0.592738587300009,36
"46",0.402361108139708,12
"47",0.585644684437018,40
"48",0.577439949797755,53.8144961882948
"49",0.470734256269153,62.4819974072532
"50",0.427009557404745,23.3238075793812
"51",0.639143544946993,24
"52",0.531009050136958,41.7612260356422
"53",0.583050947346691,46.6476151587624
"54",0.514571392260254,53.8144961882948
"55",0.478571926100007,20
"56",0.594290846266578,12
"57",0.554551355929149,36
"58",0.501084328595224,48
"59",0.575823337247489,23.3238075793812
"60",0.460775573744409,46.6476151587624
"61",0.450602882960981,12
"62",0.520885205171422,31.2409987036266
"63",0.506638236900404,41.7612260356422
"64",0.511272066123243,41.182520563948
"65",0.557476420807601,46.6476151587624
"66",0.616843197871552,23.3238075793812
