"","fung.dist","td"
"1",0.401970875233089,1
"2",0.487148741737024,2
"3",0.543644803358904,3
"4",0.487478592395301,4
"5",0.599768835585372,5
"6",0.466242580574824,6
"7",0.404368507740959,7
"8",0.530617030976738,8
"9",0.439766178997232,9
"10",0.505080216656854,10
"11",0.597331025959526,11
"12",0.634636357615194,12
"13",0.637552529620717,13
"14",0.544994617100151,14
"15",0.38197111806841,1
"16",0.447067970381767,2
"17",0.416139985214923,3
"18",0.472182187982214,4
"19",0.399734119425383,5
"20",0.413326121083129,6
"21",0.483005954766641,7
"22",0.475835223788046,8
"23",0.532932148659276,9
"24",0.479676536334809,10
"25",0.614860732334393,11
"26",0.648648417301529,12
"27",0.543509452262148,13
"28",0.39048812130981,1
"29",0.405765689097183,2
"30",0.374988737954251,3
"31",0.393413626316489,4
"32",0.484377387605615,5
"33",0.51094491216205,6
"34",0.46024269744301,7
"35",0.593207986652288,8
"36",0.507012329956098,9
"37",0.636177182864623,10
"38",0.665613954455181,11
"39",0.537308482589981,12
"40",0.434971461852528,1
"41",0.470335753962191,2
"42",0.428216730006201,3
"43",0.48850871367929,4
"44",0.470925325811002,5
"45",0.481376831682909,6
"46",0.612493424561448,7
"47",0.492580772833736,8
"48",0.607755007595511,9
"49",0.643431190667022,10
"50",0.566288066586701,11
"51",0.376462479854842,1
"52",0.365678876887685,2
"53",0.388524363712252,3
"54",0.430077316894262,4
"55",0.41622407005843,5
"56",0.51017624835969,6
"57",0.473295137197803,7
"58",0.575983808028348,8
"59",0.611956734316302,9
"60",0.497193062383475,10
"61",0.384801897986945,1
"62",0.524088500507537,2
"63",0.547842764756021,3
"64",0.533380152565526,4
"65",0.643709365165627,5
"66",0.514920095292975,6
"67",0.708175289048543,7
"68",0.699048846317382,8
"69",0.616634623340137,9
"70",0.436115749462902,1
"71",0.476191187277534,2
"72",0.480175149078272,3
"73",0.54549578012721,4
"74",0.494115324806029,5
"75",0.627829339020514,6
"76",0.618062681789325,7
"77",0.518754935348941,8
"78",0.421278500841277,1
"79",0.372710758605573,2
"80",0.43764498538737,3
"81",0.459625739773507,4
"82",0.537339897323302,5
"83",0.586128662062216,6
"84",0.46647144543533,7
"85",0.403466209760981,1
"86",0.464003116286109,2
"87",0.421570786659427,3
"88",0.505647753817693,4
"89",0.495043040751399,5
"90",0.480943771206594,6
"91",0.430879459193656,1
"92",0.468444551987967,2
"93",0.50571925167403,3
"94",0.530184466323438,4
"95",0.425064762618844,5
"96",0.440005395261295,1
"97",0.352145946666405,2
"98",0.414156011954908,3
"99",0.341010477173921,4
"100",0.44362712544799,1
"101",0.466167100787459,2
"102",0.381207993225761,3
"103",0.386810665121205,1
"104",0.31316223436213,2
"105",0.421159001264497,1
