"","fung.dist","gd"
"1",0.741113983893185,12
"2",0.756845178414253,48
"3",0.831204641256553,60
"4",0.792137989576314,63.2455532033676
"5",0.596041325461011,52
"6",0.607115944881023,41.182520563948
"7",0.756205193538352,31.2409987036266
"8",0.555054428760833,40
"9",0.721778186972937,41.7612260356422
"10",0.761809747947261,46.6476151587624
"11",0.786891738221426,53.8144961882948
"12",0.488879913486042,36
"13",0.475466392085257,48
"14",0.463311621112218,52
"15",0.682135916367421,41.182520563948
"16",0.663313182982019,31.2409987036266
"17",0.483377565375213,23.3238075793812
"18",0.719328686786594,41.7612260356422
"19",0.547977936334511,40
"20",0.546768638092585,41.7612260356422
"21",0.419662341343173,46.6476151587624
"22",0.603142295021385,12
"23",0.547690086976179,23.3238075793812
"24",0.753700483176042,20
"25",0.662376205668991,23.3238075793812
"26",0.405447839241583,31.2409987036266
"27",0.765451671069894,62.4819974072532
"28",0.443912569978171,53.8144961882948
"29",0.452828466755514,46.6476151587624
"30",0.50160901986902,41.7612260356422
"31",0.397640904315644,20
"32",0.782347731962411,23.3238075793812
"33",0.766142639992173,31.2409987036266
"34",0.598461220514592,41.182520563948
"35",0.798512439449013,72.1110255092798
"36",0.660331614037359,62.4819974072532
"37",0.576417507123333,53.8144961882948
"38",0.441690431178529,46.6476151587624
"39",0.748819573846466,12
"40",0.720619088668196,24
"41",0.558786110209658,36
"42",0.752045532659731,63.2455532033676
"43",0.580542615382925,52
"44",0.55622201088147,41.182520563948
"45",0.461960271546672,31.2409987036266
"46",0.513779770237299,12
"47",0.710816793456697,24
"48",0.519144707941324,52
"49",0.725968327904572,41.182520563948
"50",0.687190407543026,31.2409987036266
"51",0.68759411630432,23.3238075793812
"52",0.64038345577958,12
"53",0.459327287013794,41.182520563948
"54",0.668075281798554,31.2409987036266
"55",0.662370983648823,23.3238075793812
"56",0.672041270444266,20
"57",0.720211651414026,31.2409987036266
"58",0.407260367819287,23.3238075793812
"59",0.423145248895295,20
"60",0.483460157855052,23.3238075793812
"61",0.689468058911009,12
"62",0.699463469818582,24
"63",0.674085984423577,36
"64",0.500941180989043,12
"65",0.538121151810586,24
"66",0.493257207541508,12
