"","fung.dist","td"
"1",0.346610710687546,1
"2",0.291497405810263,2
"3",0.648710496773315,3
"4",0.38311211164009,4
"5",0.476445249345542,5
"6",0.482346839388121,6
"7",0.44605976148014,7
"8",0.463284674291294,8
"9",0.446799629061435,9
"10",0.28511337909651,1
"11",0.615504477486779,2
"12",0.22682288553982,3
"13",0.367636112556097,4
"14",0.379526341528355,5
"15",0.355868746055074,6
"16",0.389147573782525,7
"17",0.340524623252359,8
"18",0.573157712019293,1
"19",0.293144091105865,2
"20",0.405675633158088,3
"21",0.386789120172851,4
"22",0.37390397871668,5
"23",0.409672265955134,6
"24",0.363039668763496,7
"25",0.582168376045905,1
"26",0.619622016275388,2
"27",0.649886471296384,3
"28",0.618153961971082,4
"29",0.642229345722156,5
"30",0.610769916686463,6
"31",0.334610606198985,1
"32",0.34723788950051,2
"33",0.300867748672199,3
"34",0.348237121159118,4
"35",0.273243458879162,5
"36",0.245443940706173,1
"37",0.18134319926791,2
"38",0.225651766048059,3
"39",0.192060213869756,4
"40",0.208799565618922,1
"41",0.316137327651861,2
"42",0.278317933657016,3
"43",0.213077281839835,1
"44",0.184046863703664,2
"45",0.202751072993931,1
