"","fung.dist","td"
"1",0.700978656787357,1
"2",0.506563948757377,2
"3",0.589957660910916,3
"4",0.520860677924326,4
"5",0.431651149626708,5
"6",0.607911866183042,6
"7",0.655000327318605,7
"8",0.785515200808415,8
"9",0.788460709662028,9
"10",0.812528770196983,10
"11",0.784794002845141,11
"12",0.811504898728667,12
"13",0.793697317214331,13
"14",0.771017983945635,14
"15",0.82274634751775,15
"16",0.803962580497173,16
"17",0.634326534408408,1
"18",0.763859334781131,2
"19",0.782892319344275,3
"20",0.68177067766025,4
"21",0.689260647718308,5
"22",0.563863697703068,6
"23",0.64499433530123,7
"24",0.667183194292633,8
"25",0.652320023443777,9
"26",0.657074842346651,10
"27",0.642221222060608,11
"28",0.655202453945855,12
"29",0.650631341845583,13
"30",0.697689332914527,14
"31",0.641542369825609,15
"32",0.601852623126216,1
"33",0.529040441851833,2
"34",0.437813569475976,3
"35",0.52604102926721,4
"36",0.546585516577023,5
"37",0.650234132000092,6
"38",0.692201898981993,7
"39",0.695040494183049,8
"40",0.681521813527609,9
"41",0.688325154870436,10
"42",0.680136528035495,11
"43",0.681359913511699,12
"44",0.726859761996441,13
"45",0.683188522658065,14
"46",0.516854755502872,1
"47",0.504664519850216,2
"48",0.424747360088886,3
"49",0.587377467426319,4
"50",0.70797202355283,5
"51",0.751345015639181,6
"52",0.780620156610489,7
"53",0.747161493677862,8
"54",0.762829243177472,9
"55",0.783448450554141,10
"56",0.778361404617788,11
"57",0.77903845395578,12
"58",0.790892641004954,13
"59",0.489371371471356,1
"60",0.541703968873143,2
"61",0.679800597636782,3
"62",0.759087239737698,4
"63",0.783920059650577,5
"64",0.855727582843047,6
"65",0.818320294946522,7
"66",0.807245820245437,8
"67",0.813605755199099,9
"68",0.83439663994697,10
"69",0.854363369911531,11
"70",0.836681839516972,12
"71",0.497142188394243,1
"72",0.484338572453362,2
"73",0.604207892583532,3
"74",0.674139839647038,4
"75",0.705271787771742,5
"76",0.679470117274887,6
"77",0.726940392943924,7
"78",0.702580433450395,8
"79",0.690060391100003,9
"80",0.74782388477406,10
"81",0.712586576657892,11
"82",0.469294532301566,1
"83",0.546584329892116,2
"84",0.615211557604558,3
"85",0.667798583361316,4
"86",0.642646851514492,5
"87",0.687649393775723,6
"88",0.6303669549281,7
"89",0.625247730110773,8
"90",0.64650408238492,9
"91",0.65499895665661,10
"92",0.339909609968204,1
"93",0.462484824381512,2
"94",0.448872304815309,3
"95",0.504512686765567,4
"96",0.491164109355029,5
"97",0.448081604501639,6
"98",0.465920182424591,7
"99",0.513066594688754,8
"100",0.454439903988511,9
"101",0.337210774210693,1
"102",0.336610491608943,2
"103",0.367067014709217,3
"104",0.333842514221135,4
"105",0.316076853122927,5
"106",0.32842483352767,6
"107",0.403731871639449,7
"108",0.354033506093331,8
"109",0.312185029896224,1
"110",0.327778299918178,2
"111",0.297213926714273,3
"112",0.305872509063742,4
"113",0.343527097909916,5
"114",0.391179540561919,6
"115",0.365589976687259,7
"116",0.24012372159039,1
"117",0.193769793348432,2
"118",0.230464032830058,3
"119",0.220233250303295,4
"120",0.283125695450182,5
"121",0.228989667791071,6
"122",0.201715858087964,1
"123",0.23180617047261,2
"124",0.2254301665717,3
"125",0.281525260942879,4
"126",0.257071585314229,5
"127",0.245491453140965,1
"128",0.260920387357452,2
"129",0.28582868607982,3
"130",0.257589910938234,4
"131",0.17481676836635,1
"132",0.237603885757368,2
"133",0.1949078419713,3
"134",0.227805349941562,1
"135",0.191372672297289,2
"136",0.22958770459981,1
