"","fung.dist","gd"
"1",0.36496921105325,63.2455532033676
"2",0.423916778675836,52
"3",0.472492106962884,41.182520563948
"4",0.469458733816978,31.2409987036266
"5",0.471935682363953,23.3238075793812
"6",0.499172529185575,20
"7",0.454851356914259,40
"8",0.477981212008711,41.7612260356422
"9",0.391232254197883,46.6476151587624
"10",0.36024918404218,12
"11",0.426763768453676,53.8144961882948
"12",0.411376495910873,62.4819974072532
"13",0.445720214955955,72.1110255092798
"14",0.463313158006656,24
"15",0.430007382919672,36
"16",0.432802481238611,48
"17",0.462426446388653,60
"18",0.368975972850979,12
"19",0.57514948680571,24
"20",0.517436243251662,36
"21",0.440507147736962,48
"22",0.504591551964055,60
"23",0.518682519843193,63.2455532033676
"24",0.547328510946454,52
"25",0.33398272309858,41.182520563948
"26",0.415481755015954,52
"27",0.431350455647559,31.2409987036266
"28",0.471451344979337,23.3238075793812
"29",0.424732040447122,20
"30",0.522273293885564,41.182520563948
"31",0.429250314104953,31.2409987036266
"32",0.528307971567063,23.3238075793812
"33",0.534562883650712,20
"34",0.542667420693782,12
"35",0.50492808484238,24
"36",0.43639305345437,36
"37",0.412283985043948,48
"38",0.505845519599449,52
"39",0.520905529533831,41.182520563948
"40",0.353823241273192,31.2409987036266
"41",0.35660534631708,41.182520563948
"42",0.354497017359912,23.3238075793812
"43",0.43439109644677,20
"44",0.407646704276668,23.3238075793812
"45",0.431338539280728,31.2409987036266
"46",0.428129581978539,23.3238075793812
"47",0.480130195193052,20
"48",0.498142591334543,23.3238075793812
"49",0.341746832434678,12
"50",0.510055056070658,24
"51",0.459927077624906,36
"52",0.359664392376048,41.182520563948
"53",0.305259319136351,31.2409987036266
"54",0.500166204215956,23.3238075793812
"55",0.466719526458735,31.2409987036266
"56",0.494514682438046,20
"57",0.465232260764637,23.3238075793812
"58",0.433207569071606,31.2409987036266
"59",0.539818330850922,23.3238075793812
"60",0.440677430998017,20
"61",0.325863452775694,23.3238075793812
"62",0.350236945615603,31.2409987036266
"63",0.451470743794532,12
"64",0.448224211846228,24
"65",0.344542568035408,31.2409987036266
"66",0.305726496341293,23.3238075793812
"67",0.458691024272066,20
"68",0.432508828111936,23.3238075793812
"69",0.454519698444944,23.3238075793812
"70",0.441567879816094,31.2409987036266
"71",0.374773886706384,41.182520563948
"72",0.484773364342401,20
"73",0.442460324046237,23.3238075793812
"74",0.277701643824296,31.2409987036266
"75",0.30020422466176,41.182520563948
"76",0.289656498974131,12
"77",0.506775644860039,23.3238075793812
"78",0.567952262653482,20
"79",0.484282891329047,23.3238075793812
"80",0.522844569677681,20
"81",0.376943008772557,31.2409987036266
"82",0.272734073669979,41.182520563948
"83",0.236060039762916,52
"84",0.318722690520059,23.3238075793812
"85",0.351755903686865,31.2409987036266
"86",0.543544077692593,41.182520563948
"87",0.520188268116218,52
"88",0.496211993136778,20
"89",0.518177571898762,23.3238075793812
"90",0.519846950646898,31.2409987036266
"91",0.489534091173517,23.3238075793812
"92",0.337284208297039,41.182520563948
"93",0.326714486334362,52
"94",0.222223301799324,63.2455532033676
"95",0.306573289949149,31.2409987036266
"96",0.4308245225247,41.182520563948
"97",0.478601274796446,52
"98",0.513840740544447,63.2455532033676
"99",0.339579537366401,12
"100",0.48601590110038,24
"101",0.430370456125727,41.7612260356422
"102",0.52908594617988,36
"103",0.424507482705215,48
"104",0.484534743767232,60
"105",0.54093484614256,46.6476151587624
"106",0.440844889106311,53.8144961882948
"107",0.339216400499566,62.4819974072532
"108",0.346716555465548,72.1110255092798
"109",0.489075062913139,12
"110",0.449988584224955,40
"111",0.543113190173645,24
"112",0.528645422056796,36
"113",0.483395947499483,48
"114",0.592583144580002,41.7612260356422
"115",0.488362488239633,46.6476151587624
"116",0.339645655099257,53.8144961882948
"117",0.333260835692185,62.4819974072532
"118",0.36048208897786,41.7612260356422
"119",0.423229581397021,12
"120",0.467816419086136,24
"121",0.435679791795271,36
"122",0.52393121222038,40
"123",0.430283453223578,41.7612260356422
"124",0.499162628046477,46.6476151587624
"125",0.445194814091246,53.8144961882948
"126",0.441483976533694,46.6476151587624
"127",0.483549772151882,53.8144961882948
"128",0.486186601469846,62.4819974072532
"129",0.560695887615362,12
"130",0.461778839490223,24
"131",0.419715863681708,36
"132",0.415159494727551,48
"133",0.304374638983006,12
"134",0.306050909879251,24
"135",0.373744324184761,41.7612260356422
"136",0.416791748087643,40
"137",0.476694584002596,41.7612260356422
"138",0.51802189606345,46.6476151587624
"139",0.296260065978092,12
"140",0.327705808485135,46.6476151587624
"141",0.294672588841124,41.7612260356422
"142",0.47233954421707,40
"143",0.472481583563561,41.7612260356422
"144",0.287462633304824,53.8144961882948
"145",0.368216732729146,46.6476151587624
"146",0.48225631155193,41.7612260356422
"147",0.475118054127678,40
"148",0.414365466483676,12
"149",0.55590288790962,24
"150",0.56461225286853,36
"151",0.4386575255958,12
"152",0.462111591284562,24
"153",0.290045256418579,12
